codigo,nome,preco_unit,qtd_estoque
2539,"Champion Girls' Big Supercize Backpack, Pink/White, Youth Size",1214.0,363
2540,Green Couch Games Ladder 29 Game Firefighter Card Game,405418,18
2541,Sushi Go! - The Pick and Pass Card Game,3949.49,100
2542,"Squishy Jumbo Toy, Wacky Squish-Dee-Lish Squishies - Slow Rising Poop, Soft Kids Squishy Toys",3848.79,62
2543,CMON Looterz Game Board Game,1737.11,354
2544,Polly Pocket Mini Mall Escape,2225.0,124
2545,Carson-Dellosa Publishing Differentiated Instruction Cubes,65.82,63
2546,"Childcraft Sand Activity Set, 28 Pieces",3058.0,190
2547,The Builders: Middle Ages,647.7,123
2548,"Bugatti Chiron 12V Ride On Car. Premium Convertible Bugatti Chiron Style Ride on Car Kids Music,Lights, Doors, RC",3107.3,80
2549,"PDP Pixel Pals Kingdom Hearts Goofy Collectible Lighted Figure, 878-056-NA-GOOF - Not Machine Specific",3689.89,352
2550,Peter Rabbit Bunny On The Go Activity Toy,2620.89,29
2551,"Tudor Games PSFB-2PK Electric Football Patriotic Bases - 24 Red Rookie, 24 Blue Total Team Control, Multicolor (Pack of 48)",2160.49,123
2552,The Learning Journey: My First Match It - Things I Eat - 15 Self-Correcting Food Themed Image Matching Puzzles,414.4,200
2553,Creativity for Kids Big Gem Diamond Painting Kit - Create Your Own Magical Stickers & Suncatchers - Diamond Art for Kids,3847.83,244
2554,Jurassic World Attack Pack Velociraptor Charlie,3522.57,292
2555,"Aurora World 8"" Goat Kid Toy",3486.48,212
2556,"Little Kids Fubbles Light Up Bubble Blaster Blows Tons of Bubbles for Kids Includes Bubble Solution, Green",3605.8,201
2557,Beistle CN038 Tropical Breeze Confetti,1082.51,59
2558,"ROYAL BRUSH Junior Small Paint by Number Kit 8-3/4""X11-3/4-Christmas Wish",615.5,246
2559,Disguise Toothless How to Train Your Dragon Hidden World Deluxe Boys' Costume,3844.69,58
2560,PLAYMOBIL Mars Rover,2085.3,292
2561,Great Eastern Entertainment Attack On Titan SD Mikasa Pu Keychain,1835.33,44
2562,Melissa & Doug Playtime Foil Coloring Pad,866.0,202
2563,Forum Novelties Baby Boy's Plush Cuddlee Gorilla Costume,3616.16,188
2564,Zimpli Kids Glitter Slime Baff- 150G - 1 Use - Purple,2732.86,12
2565,Snake Oil Game,584855,112
2566,Factory Entertainment Forbidden Planet Tin Tote,930763,86
2567,Ravensburger Disney Toy Story: History Puzzle Set (3 x 49 Piece),2179.6,184
2568,Daron Airbus Single Plane A380,10.1404,194
2569,Cardinal Games PJ Masks 6-in-1 Game House,2709.09,330
2570,"GUND Baby Toothpick Flamingo Plush Stuffed Animal 12"", Pink",3015.04,310
2571,"Lion King Cuddle Pal Stuffed Animal Plush - Large Round Nala - 10""",527.0,195
2572,"Tru-Ray Heavyweight Construction Paper Pad, 10 Assorted Colors, 9"" x 12"", 40 Sheets",2070.68,85
2573,Pylos,2361.32,116
2574,Disney Princess Belle & Rapunzel Dress Up Trunk,61.7807,104
2575,"green sprouts 3 Pack Fruit Cooling Teethers, Pink, Green, Purple",1075.38,162
2576,PLAYMOBIL Fire Crane,766598,178
2577,Manhattan Toy Skwish Natural Rattle and Teether Grasping Activity Toy,3313.84,275
2578,"Mary Meyer Putty Nursery Soft Toy, Fox",449481,320
2579,Great Eastern GE-52716 Dragon Ball Z - Super Saiyan Goku Stuffed Plush,3240.76,106
2580,Areaware Cubebot Medium (Natural),3251.14,280
2581,Sweet Jojo Designs Gray Queen Bed Skirt for Gray and Orange Stripe Collection Teen Bedding Sets,1349.15,89
2582,Junior Learning Blend Readers Fiction Toy,3494.28,289
2583,"All About Details CAT80YL 80-Years-Loved Cake Topper,1PC, 80th Birthday, Party Decor, Glitter Gold (Gold & Black), 6 x 8,",2022.0,287
2584,White Mountain Puzzles Pennsylvania Craft Beer-1000 Piece Puzzle-Designer: Lois B. Sutton,3748.8,8
2585,Gms-125 Gundam Metallic Marker Set 2,2353.72,120
2586,Professor Pengelly's Putty Thermo Reactive Sunset Red,1581.1,295
2587,Purple Greek Goddess Kids Costume,2556.48,53
2588,"AMAV Toys 3D Unicron & Pegasus Painting Kit - All Inclusive & Ready to Paint - Enhance Creativity, Imagination & Improve Motor Skills - Best DIY Activity - Ideal Present for Unicorn Lovers Aged 3+",1745.66,116
2589,Transformers Allspark Tech Autobot Drift,777468,128
2590,Eurographics New England Christmas Stroll 1000-Piece Puzzle,2409.8,219
2591,Black Powder Revolutionary War Field Artillery 1:56 Military Wargaming Plastic Model Kit,2645.75,100
2592,"Click N' Play Set of 8 Kids Pretend Play Beauty Salon Fashion Play Set with Hairdryer, Curling Iron, Mirror & Hair Styling Accessories with a Beauty Tote Bag",1778.7,48
2593,American Girl Crafts Tech Case Sewing Kit,658614,126
2594,"Magformers Sweet House 64 Pieces Pink and Purple Colors, Educational Magnetic Geometric Shapes Tiles Building STEM Toy Set Ages 3+",567.0,51
2595,Forum Novelties 5th Birthday Glitter Tiara,3202.31,63
2596,Tamiya RC Grand Hauler Toy,286.0,243
2597,"Fancy Nancy 77418 Fantastique Doll-Sized Vanity (6 Piece), Multicolor",608895,346
2598,Funko POP Game of Thrones: Tyrion Lannister Vinyl Figure,2009.15,268
2599,Girls 50s Poodle Dress Costume Kids Rock N Roll Polka Dot Decades Outfit,1663.29,281
2600,"Disney Minnie Dessert Plates Birthday Party Disposable Tableware and Dishware (8 Pack), Multi Color, 7"" x 7"".",94.7766,13
2601,"Kwik Stix Fast-Drying Neon Solid Tempera Paint, 72 Pack, Assorted Neon Colors, 3.5"" (TPG-626)",3840.33,20
2602,"Thermee Micro Flannel Sheet Set, King, Bike Ride",3535.08,124
2603,Bandai Hobby Sdcs #11 Ground Gundam 08th MS Team,471028,48
2604,"Melissa & Doug Wooden Jigsaw Puzzle arm, Construction, Pets Puzzle (24 Piece)",74.64,154
2605,Learning Advantage Magnetic Dry Erase Straight Edge - 24� - Jumbo Teaching Ruler - Measurement Tool for Whiteboards and Chalkboards,3477.83,24
2606,Little Tikes Cozy Swing,3747.24,353
2607,Power Rangers Action Vinyls Collectible Action Figures by The Loyal Subjects (Amazon Exclusive),2026.0,177
2608,Castles of Mad King Ludwig Secrets,643201,265
2609,Watchover Voodoo Star Warrior Toy,2841.77,338
2610,Schleich North America Accountant Smurf Toy Figure,3401.0,359
2611,Ruffneck Scarves Red and White Bar Scarf,1497.17,245
2612,Moore Ideal Products 13270 Race Duty Steel CVD Kit - Rear - Traxxas Slash 4x4 - Stampede 4x4 - Rally,2755.84,10
2613,Magic: The Gathering Ravnica Allegiance Guild Kits | 5 Ready-To-Play 60-Card Decks | Accessories | Factory Sealed,1232.55,1
2614,"Vintage Parts 14558 3"" Green Fuzzy Dice with White Dots - Pair",1277.49,203
2615,"Hygloss Products Blank Jigsaw Puzzle � Compoz-A-Puzzle � 5.5 x 8 Inch - 12 Pieces, 8 Puzzles with Envelopes",2589.0,82
2616,Swimline SunChaser Sling Style Lounge Pool Float - 10000M,1284.16,54
2617,"Energen DroneMax MA18A Drone Battery Charger, DJI Mavic Air Accessories, Intelligent Fast Multi Battery Charging Hub Station (Charge 3 Batteries & 2 USB Ports Simultaneously)",870038,184
2618,Jack Dempsey Children's Stamped Pillowcase with White Perle Edge 1/Pkg-Noah's Ark,3238.07,362
2619,"G.L.O.W. Poi LED - Go Light Our Word! 1 Light Stick, Multi-Color, 7""",2492.83,79
2620,Squadron Products Precision Glue Applicator,689602,84
2621,Ceaco Crowd Pleasers Collection by Jan Van Haasteren The Beach Puzzle (1000 Piece),1846.5,219
2622,"Melissa & Doug Jumbo Coloring & Reusable Sticker Pad 2 Pack � Animal Coloring, Farm Stickers, 14� X 11� Each",3396.3,153
2623,"Melissa & Doug Mine to Love Brianna, 12-Inch Soft-Body Baby Doll, Two-Piece Outfit, Wipe-Clean Arms & Legs, 12.5"" H � 7.5"" W � 4.75"" L",1186.31,9
2624,"Beast Kingdom DS-018 Sorcerer'S Apprentice D-Stage Series Statue, 6"", Multicolor",2953.9,177
2625,"Aurora World YooHoo Plush Toy Animal, Camel Chameleon",2447.36,328
2626,Original 3D Crystal Puzzle - London Bus,2835.79,92
2627,"TruJump 40"" Mini Trampoline",2184.32,166
2628,Manhattan Toy Natural Historian Opposites Padded Cover Baby and Toddler Board Book,2814.58,116
2629,"Melissa & Doug On The Go Water Wow! Adventure Activity Pad (Reusable Water-Reveal Coloring Book, Refillable Water Pen, Great Gift for Girls and Boys - Best for 3, 4, 5, 6, and 7 Year Olds)",3032.91,181
2630,"American Greetings Pokemon Add-an-Age Banner, 1 Pieces, Made from Vinyl, Birthday, by Amscan",1734.68,42
2631,Daron Worldwide Trading DC Metro Bus,909344,149
2632,"Funko 289 Animation: Pop! Rocky & Bullwinkle Collectors Magician Bullwinkle, Flying Rocky, Bullwinkle Fearlessleader, Set",1401.82,69
2633,Modern Happy Halloween Burlap Banner,2182.26,285
2634,"Darice 9193-02 Premium Wood Kit, Stagecoach",1544.17,2
2635,Berenguer Boutique 30050 TWINS- 15� Soft Body Baby Dolls - 12 Piece Gift Set with Open/Close Eyes- Perfect for Children 2+,511.9,317
2636,"HANSA - Spinosaurus 28"", Gray",2719.12,287
2637,"Creative Converting 101155 Picks Candle, 3"", Multicolored",2999.12,273
2638,"Swagtron EB-8 Outlaw Fat Tire Electric Bike � Foldable Off-Road Fat eBike 20-inch Wheels with Power Assist, Freehub and Shimano 7-Speed Gear Shifts, Black, Large",3135.12,10
2639,"Royal and Langnickel Colour by Number Pencil, Jungle Animals",3641.64,89
2640,Rajas of The Ganges Goodie Box,2473.0,355
2641,PROLINE 344100 Ram 2500 Clear Body,176.1,115
2642,"Gamma Beginner Child or Adult Training (Transition) Practice Tennis Balls: Orange or Green Dot, Quick Kids 36, 60, or 78 (25%-50% Slower Ball Speed) - 12, 36, 48, 60 Pack Sizes",2501.1,152
2643,"Razor Agitator BMX/Freestyle Bike, 20-Inch",1635.29,277
2644,348716 Fabric Carpet Floor Runner 15' X 2' Red,3707.0,234
2645,Flutter Friends Hummingbird Nectar,2781.0,163
2646,-,3306.4,120
2647,Nerf Modulus Stealth Ops Upgrade Kit,834733,87
2648,Funko Pop! Television: Club De Cuervos - Chava Iglesias Jr,542625,136
2649,HQ Kites Monarch L Butterfly Kite 50 Inch Single - Line Kite with Tail - Active Outdoor Fun for Ages 5 and Up,2394.58,347
2650,Marine Life Props Party Accessory (1 count) (16/Pkg),3265.77,90
2651,JA-RU Classic Yoyo Game Toy Professional Yo-Yos (8 Pack Assorted Colors) . Yoyos for Kids Pinata Filler Gifts Ideas for Party Favors in Bulk | | Item # 1986-8p,417728,326
2652,Krosmaster: Expansion #3 - Percimol Rules,3519.21,301
2653,"WEmake Rosen Core Lead Free Solder, 1 lb",1909.69,255
2654,Jameco Kitpro CJKIT-21110 DIY Robotic Hand Shadow Kit,1724.19,294
2655,"Ultra Pro Gaming Generic 84670 Deck Box, Multi, One Size",3366.32,175
2656,Dinosaurs Motivational Stickers,1516.74,102
2657,"Munchkin Ocean Squirts Bath Toy, 8 pack",1631.28,233
2658,Team Redcat CNC Machined Stainless Chassis Guard-Rear,38.0,108
2659,Calico Critters Town Girl Series - Toy Poodle -,1566.98,81
2660,"Melissa & Doug Examine & Treat Pet Vet Play Set - The Original (Kids Toy Best for 3, 4, 5 Year Olds and Up) & Veterinarian Role-Play Costume Set, Machine-Washable, 17.5� H x 24� W x 0.75� L",1695.34,131
2661,Marvel Retro 6-inch Collection Iron Man Figure,2699.49,58
2662,"Metallic Bead Necklaces, Party Accessory",656.64,180
2663,McFarlane Toys Borderlands - Psycho Action Figure,1664.99,335
2664,"Ertl John Deere 850K Diecast Dozer, 1:50-Scale",3235.6,122
2665,MasterPieces Farmall Forever Red 1000 Piece Tin Box Jigsaw Puzzle by Charles Freitag,2801.84,61
2666,"Century Drill & Tool 92913 Rethreading Hexagon Die, 5/8-11 NC",3238.3,126
2667,Beistle CN070 Sweet 16 Confetti,2079.8,323
2668,"Mega Bloks ABC Musical Train Building Set, 50 pieces",592.41,159
2669,DreamWorks Spirit Riding Free Collector Doll & Horse - Ursula & Bing Cherry,3523.4,164
2670,"C&D Visionary"" DC Comics Batman Logo 4pcs Mini Gold Metal Set sticker, 1"" x 1.5"" - S-DC-0145-M-S",886769,230
2671,"SHIMMEEZ, Large Size Yaffa Unicorn, Sequin Plush Stuffed Animal, 3.5""",3557.0,33
2672,"Melissa & Doug Peg Puzzles Set, Farm Animals, Pets, Ocean (3 Peg Puzzles, Best for 2, 3, and 4 Year Olds) & Disney Classics Alphabet Wooden Peg Puzzle (26 Pieces, Best for 3, 4, 5 Year Olds and Up)",772797,6
2673,Folkmanis Mini Eagle Finger Puppet,3600.27,266
2674,NATIONAL GEOGRAPHIC Argentinosaurus Plush,3884.68,240
2675,Pulchra Ssss.Gridman: Rikka Takarada 1: 6 Scale PVC Figure,2427.56,350
2676,Redcat Racing SH .28 Drill Start Backing Plate,439902,223
2677,WWE Micro Maniax Battle Game with Two Bonus Figures,1437.44,260
2678,Funko POP Disney Day of The Dead Jack Skellington Action Figure,2299.0,239
2679,Rubie's Costume Men's Batman Arkham City Adult Robin Top,3392.63,122
2680,Globber Primo Plus Lights V2 442,3184.92,4
2681,Epic Spell Wars of The Battle Wizards: Duel at Mt. Skullzfyre,3306.73,265
2682,"Fisher-Price Imaginext DC Super Friends, Battle Batcave",849194,44
2683,Penn Prevail & Prevail II Surf Casting Fishing Rod (All Models & Sizes),166.0,101
2684,Steve Jackson Games Ogre Battle Box,2950.09,4
2685,"Excellerations Math Manipulatives Set of 108 Farm Animal Counters 1.5"" -2"", STEM Educational Toy for Mathematics, Preschool",2268.09,204
2686,"Classic Accessories RV Toy Hauler Trailer Tailgate Bug/Shade Adjustable Screen, Aluminum/Fiberglass Frame",850.07,355
2687,Kidzaw Master Kitz The Starry Night by Vincent Van Gogh,3034.95,285
2688,Cat Accessory Kit,1503.14,179
2689,Funko POP Disney: Kingdom Hearts Mickey Toy Figures,2376.1,31
2690,"Gundam The Origin Zaku II Type C-6/R6, Bandai HG The Origin 1/144",35.4146,41
2691,Q-Workshop Polyhedral 7-Die Set: Carved Steampunk Dice Set (Yellow and Black),1547.59,6
2692,Learning Advantage Four-Color Spinners - Set of 5 - Game Spinner - Write On/Wipe Off Surface for Multiple Uses,1811.16,234
2693,Funko Pop Movies: Silence of The Lambs - Hannibal,97.52,37
2694,"ICS CIS 1:32 Die Cast Transformable Car to Robot with Sound/Light Vehicle, Yellow",295581,146
2695,Busch 1512 Farm Shop HO Structure Scale Model Structure,2334.4,11
2696,CREATIVE ROOTS Paint Your Own Fairy Door by Horizon Group USA,340.9,294
2697,"Brybelly 12 Blue Decks Standard Playing Cards by Brybelly (Wide-Size, Regular Index)",3794.51,187
2698,Slugfest Games Red Dragon Inn: Allies - Ozrik The Adept (Red Dragon Inn Expansion) Board Game,3964.23,353
2699,"MasterPieces Colorscapes Linen Jigsaw Puzzle, It's Amore! Romantic Evening in Italy, 1000 Pieces",3453.1,227
2700,"Itzy Ritzy Silicone Teething Mitt � Soothing Infant Teething Mitten with Adjustable Strap, Crinkle Sound and Textured Silicone to Soothe Sore and Swollen Gums, Cactus",34.9859,301
2701,Trends International Trolls - Poppy - 4 Color Decal 4 X 8,61.6645,281
2702,Ghostbusters The Board Game,1521.63,151
2703,amscan Thanskgiving White Pilgrim Girl Set | Party Costume,669088,332
2704,FREEing Reborn!: Kyoya Hibari Nendoroid Action Figure,293969,69
2705,Pokeno 2,3070.92,51
2706,"Redcat Racing RER11413 Aluminum Transfer Case Drive Shaft, Silver",1969.66,121
2707,"Moonlite - Special Edition Eric Carle Gift Pack, Storybook Projector for Smartphones with 5 Story Reels, for Ages 1 & Up",3897.94,93
2708,"DCI Pop Quiz Clock, Black and White, Metal, 11-1/2"" Diameter, Mathematics Teacher Gift, Wall Clock for Classroom, Home, Office",1361.77,75
2709,Funko POP TV: Scrubs - Elliot,1542.04,253
2710,Kan Jam Illuminate Ultra-Bright LED Light-Up Glow Volleyball (Official Size and Weight),2192.27,141
2711,"VTech Touch and Swipe Baby Phone, Blue",988194,37
2712,Spiderman Far from Home Laser-Tag for Kids Infared Lazer-Tag Blasters Lights Up & Vibrates When Hit (Frustration Free Packaging),290.0,263
2713,Tic Tac Two � Strategy-Based Board Game for Families,3807.41,222
2714,"Darice 9110-40 Wood Script Word, Faith",1814.0,177
2715,"The Northwest Company Disney Phineas & Ferb Action Agent Character Fleece Throw Blanket, 40 x 50-inches",2564.0,342
2716,Rubie's - Shimmer & Shine: Shine Deluxe Toddler Costume,146607,338
2717,CMON Zombicide: Zombie Dogs Board Game (5 Set),1498.05,192
2718,amscan Invitations | Yo Gabba Gabba Collection | Party Accessory,340.03,171
2719,Kodak 1500 Piece - Quaint Cottage by The Sea,2421.33,59
2720,Disney Pixar Cars Deluxe Frank,3997.79,342
2721,Plush Black & White Jester Hats Party Accessory (1 count) (1/Pkg),3392.03,34
2722,"Swing Set Stuff Inc. Commercial Polymer Belt Seat with SSS Logo Sticker Playground Accessory, Blue",3553.43,54
2723,DREAMWORKS TROLLS Hair Raising Tiny Smidge,3163.56,334
2724,Kangaroo Trading Co. Classic Grab-n-go Foam Chair,38.5039,323
2725,"Westcott 7-Inch KleenEarth Soft Handle Straight Scissors, Black/Gray",3900.4,208
2726,"Crayola Epic Book of Awesome, All-in-One Coloring Book Set, 288 Animal Coloring Pages, Gift for Kids, Age 3, 4, 5, 6, Multi",2406.81,180
2727,"Young Heroes Child's Fire Fighter Costume, Small",2999.28,254
2728,Line 6 Sonic Port VX Audio I/O and Stereo Microphone,1582.28,277
2729,Ravensburger Disney Incredibles 2 - 200 Piece Panorama Puzzle,1980.4,189
2730,"Rose Levy Beranbaum Signature Series RPK001 Rose's All American Pie Kit Includes Rolling Pin, Mat and Fast Tracks Dough Thickness Rails, 18"" x 24.5"", Red",843923,168
2731,Estes 7263 Flying Model Rocket Kit Hex-3,3684.6,207
2732,Funko Pop! - Funkoverse Strategy Game: DC #100 - Base Set,610487,287
2733,White Mountain Puzzles Great Paintings - 1000 Piece Jigsaw Puzzle,450973,59
2734,Barbie Star Trek 50th Anniversary Kirk Doll,1044.28,62
2735,Powell Attic Cherry Bed Steps,241559,107
2736,Learning Resources Pan Balance,3568.08,279
2737,Cra-Z-Art Shimmer and Sparkle Color Craze Fringe Messenger Bag,2428.22,96
2738,Melissa & Doug Track & Rescue Safari Animals Play Set with 3 Plush Stuffed Animals (30 Pcs),180999,311
2739,"Pop The Pig Pop N Race, Kids Game",2617.35,131
2740,"Melissa & Doug Occupations Magnetic Dress-Up Wooden Dolls Pretend Play Set (73 Pieces, Great Gift for Girls and Boys - Best for 3, 4, 5, 6, and 7 Year Olds)",340.81,295
2741,LOZ Kuala Lumpur Tower Building Blocks,2758.35,42
2742,"Ferrari Collapsible Two Wheels Scooter with Free Backpack, White",1128.55,210
2743,Sweet Jojo Designs Black and Blush Pink Shabby Chic Watercolor Floral Girl Twin Kids Children's Bedding Comforter Set-4 Pieces-Rose Flower,2271.93,6
2744,SE ML7527L Illuminated Adjustable-Focus Loupe with 8X Magnification,643852,265
2745,"Star Wars Child's Deluxe Yoda Costume, Medium",1111.1,364
2746,Funko Pop! TV: Community - Ben Chang,3437.83,146
2747,Pandemic,2282.66,238
2748,Disguise Inc Girls' Pirate Lass Costume,1924.39,66
2749,"Discovery Build & Color Your Own Glowing Volcano by Horizon Group USA, Great Stem Science Kit, Perform Science Fair Experiments with DIY Fizzy & Lava Eruptions",765.06,76
2750,BalanceFrom 2.3-Inch Phthalate Free BPA Free Non-Toxic Crush Proof Play Balls Pit Balls- 6 Bright Colors in Reusable and Durable Storage Mesh Bag with Zipper,3780.33,197
2751,NJ Croce Gumby Bendable Figure,1396.76,148
2752,DC Collectibles Aquaman Movie: Mera Resin Statue,1315.74,75
2753,Adora 20254002�� Doll & Fishytime Bundle,3640.7,300
2754,"Fisher-Price Nickelodeon Shimmer & Shine, Minu",3745.33,74
